Pergunta,BLEU RAG Gemma Distiluse,ROUGE RAG Gemma Distiluse,METEOR RAG Gemma Distiluse,BLEU RAG Mistral Distiluse,ROUGE RAG Mistral Distiluse,METEOR RAG Mistral Distiluse,BLEU RAG Llama Distiluse,ROUGE RAG Llama Distiluse,METEOR RAG Llama Distiluse,BLEU RAG Gemma MiniLM,ROUGE RAG Gemma MiniLM,METEOR RAG Gemma MiniLM,BLEU RAG Mistral MiniLM,ROUGE RAG Mistral MiniLM,METEOR RAG Mistral MiniLM,BLEU FT Llama,ROUGE FT Llama,METEOR FT Llama,BLEU FT Gemma,ROUGE FT Gemma,METEOR FT Gemma,BLEU FT Mistral,ROUGE FT Mistral,METEOR FT Mistral,Answer relevancy RAG Gemma Distiluse,Faithfulness RAG Gemma Distiluse,Contextual precision RAG Gemma Distiluse,Contextual recall RAG Gemma Distiluse,Contextual relevancy RAG Gemma Distiluse,Answer relevancy RAG Llama Distiluse,Faithfulness RAG Llama Distiluse,Contextual precision RAG Llama Distiluse,Contextual recall RAG Llama Distiluse,Contextual relevancy RAG Llama Distiluse,Answer relevancy RAG Mistral Distiluse,Faithfulness RAG Mistral Distiluse,Contextual precision RAG Mistral Distiluse,Contextual recall RAG Mistral Distiluse,Contextual relevancy RAG Mistral Distiluse,BLEU RAG Llama MiniLM,ROUGE RAG Llama MiniLM,METEOR RAG Llama MiniLM,Answer relevancy RAG Mistral MiniLM,Faithfulness RAG Mistral MiniLM,Contextual precision RAG Mistral MiniLM,Contextual recall RAG Mistral MiniLM,Contextual relevancy RAG Mistral MiniLM,Answer relevancy RAG Llama MiniLM,Faithfulness RAG Llama MiniLM,Contextual precision RAG Llama MiniLM,Contextual recall RAG Llama MiniLM,Contextual relevancy RAG Llama MiniLM,Answer relevancy RAG Gemma MiniLM,Faithfulness RAG Gemma MiniLM,Contextual precision RAG Gemma MiniLM,Contextual recall RAG Gemma MiniLM,Contextual relevancy RAG Gemma MiniLM
Sobre Estágio - Perguntas Gerais O estágio deve ter acompanhamento efetivo pelo professor orientador da instituição de ensino e pelo supervisor da parte concedente?,0.3496820192155498,0.4814814814814814,0.5354646751068334,0.7804255140548683,0.9292929292929292,0.9010759085725618,0.1472772553782356,0.3216783216783217,0.5507253830631713,0.2249745354048245,0.4680851063829787,0.5266705681295956,0.7804255140548683,0.9292929292929292,0.9010759085725618,0.3476310135521508,0.5783132530120481,0.4819155092592592,0.8284177985893991,0.8653846153846154,0.8748347107438016,1.0,1.0,0.999996,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.5,0.1604308682055115,0.2873239436619718,0.6497678812415655,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
Sobre Estágio - Perguntas Gerais Qual o papel do professor orientador da instituição de ensino?,0.1143705203353317,0.25,0.3284992784992784,0.1540787078632811,0.3880597014925373,0.6492931297168977,0.0226184649933556,0.0758293838862559,0.2411669367909238,0.0920875751235976,0.2184873949579832,0.3917863441672965,0.0,0.2480620155038759,0.2833796121987952,0.4779289657345161,0.6545454545454545,0.7034945663754526,0.3857513375187217,0.634920634920635,0.7468501184935128,1.0,1.0,0.9999715521165226,1.0,1.0,0.8333333333333333,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.4,1.0,1.0,0.8571428571428571,0.0158575801906209,0.087431693989071,0.2567291176441386,1.0,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,0.75,1.0,0.3333333333333333,1.0,1.0,1.0
Sobre Estágio - Perguntas Gerais Quem deverá ser o supervisor do estagiário da parte concedente?,0.8575661929898772,0.9444444444444444,0.9872445767081794,1.0,1.0,0.99998321640764,0.3331203270686957,0.5354330708661417,0.7823546497691825,0.7805869665193088,0.9315068493150686,0.9779015680957992,0.9127592114472296,0.9705882352941176,0.9675985663082438,0.2794402994278081,0.4615384615384615,0.5557632398753893,1.0,1.0,0.99998321640764,1.0,1.0,0.99998321640764,1.0,1.0,1.0,1.0,0.0909090909090909,0.6,0.25,1.0,1.0,0.125,1.0,0.5,1.0,1.0,0.6666666666666666,0.2674142754785437,0.4503311258278146,0.6578795236443519,1.0,1.0,1.0,1.0,0.5,1.0,0.8333333333333334,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.5
Sobre Estágio - Perguntas Gerais A atividade a ser exercida pelo estagiário deve estar relacionada com a sua formação educacional?,0.5457437718061375,0.7,0.7755626868296115,0.4817133384556925,0.6551724137931034,0.7292678976352446,0.0957074798804736,0.1782178217821782,0.3961923076923077,0.6231896303766875,0.7733333333333333,0.9459244001654716,0.5286209308346045,0.7213114754098361,0.8384683098591549,0.0,0.1724137931034483,0.1607142857142857,0.7218005413238205,0.8148148148148148,0.8156763813901621,1.0,1.0,0.99997722303207,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.6666666666666666,0.5714285714285714,1.0,0.8333333333333333,1.0,0.6,0.0786912030860585,0.223175965665236,0.5474618834080717,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.8333333333333333,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.5
Sobre Estágio - Perguntas Gerais Qual a duração máxima da jornada de atividade de estágio?,0.5229415735388264,0.7211538461538461,0.4553702213014159,0.9389298104181136,0.9565217391304348,0.9689130068366768,0.3858929730342436,0.6117647058823529,0.595941616967062,0.4116963757022083,0.6633663366336633,0.3926923388579279,0.4658301891263566,0.6254295532646048,0.6718484227961038,0.1698534292589279,0.4228571428571429,0.2292307622116746,0.2767307657700343,0.4444444444444445,0.3611232315676713,1.0,1.0,0.999999782605671,1.0,1.0,1.0,1.0,0.5714285714285714,1.0,1.0,1.0,0.3333333333333333,0.5714285714285714,0.6666666666666666,0.6666666666666666,0.7555555555555555,1.0,0.8333333333333334,0.2580553944788787,0.4597014925373134,0.4512015445564414,1.0,0.8,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.5,1.0,1.0,1.0
Sobre Estágio - Perguntas Gerais Qual o prazo máximo de duração do estágio na mesma concedente?,0.3619779110707068,0.6086956521739131,0.7997898159898478,0.3309023901279099,0.5333333333333333,0.6980164514785505,0.035967905178499,0.1647058823529411,0.4150616961545995,0.2757362331657834,0.5333333333333333,0.6980164514785505,0.3309023901279099,0.5333333333333333,0.6980164514785505,0.0,0.0816326530612244,0.1724137931034483,0.367604114419895,0.4761904761904762,0.5811664767429815,1.0,1.0,0.9999271030762502,1.0,1.0,1.0,1.0,0.2,0.6666666666666666,0.3333333333333333,1.0,1.0,0.2,0.5,0.6666666666666666,1.0,1.0,0.625,0.0,0.1045751633986928,0.3916048285953178,1.0,0.5,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0
Sobre Estágio - Perguntas Gerais Quando o estágio deve ser obrigatoriamente remunerado (concessão de bolsa ou outra forma de contraprestação)?,0.0,0.3818181818181818,0.2978271260819736,0.4974071818365588,0.5689655172413793,0.7003667518870222,0.2512726797345384,0.4358974358974359,0.5890654990403071,0.1010025273343809,0.3294117647058823,0.2004896056972299,0.4632409017023483,0.7241379310344828,0.738129262599679,0.5923320733905083,0.845360824742268,0.7148834158807698,0.0577788005357538,0.2857142857142857,0.1771087207491158,1.0,1.0,0.9999951841114204,1.0,0.6666666666666666,1.0,1.0,0.625,1.0,0.5,1.0,1.0,0.625,0.5,0.6666666666666666,0.8333333333333333,0.5,0.5714285714285714,0.0583533008063753,0.1935483870967742,0.2948629489991212,1.0,0.75,1.0,1.0,1.0,0.2,0.4,1.0,1.0,0.25,1.0,0.0,1.0,1.0,1.0
Sobre Estágio - Perguntas Gerais O estagiário tem direito a recesso?,0.3390168079926555,0.5666666666666667,0.4966246036156788,0.7926404834544397,0.923076923076923,0.9374330028477582,0.2713684540342836,0.3409090909090909,0.3428893312706677,0.2907328612078721,0.5147058823529412,0.4830684179211087,0.4741826470109102,0.7659574468085106,0.6930151628138205,0.351592294802266,0.5039370078740159,0.4786769186983571,0.431642719778853,0.467065868263473,0.6109239050144235,1.0,1.0,0.9999988148148148,1.0,1.0,1.0,1.0,0.4285714285714285,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.75,1.0,0.5,0.5,0.0,0.0975609756097561,0.1222651222651222,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,0.3333333333333333,1.0
Sobre Estágio - Perguntas sobre Convênios O que é um convênio?,0.4638898765560942,0.7090909090909091,0.8645085515202703,0.3065705272764226,0.596774193548387,0.7814340453559873,0.1369836652893293,0.3448275862068966,0.4884026258205689,0.2101388339014104,0.4262295081967213,0.5853198198543798,0.2287492231966361,0.5648854961832062,0.7493942840189874,0.0856665307506552,0.3333333333333333,0.336144578313253,0.387975755058673,0.5063291139240507,0.4132855640954976,0.5712834758052276,0.6315789473684211,0.5119807121661721,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,1.0,0.6666666666666666,1.0,0.5,0.8333333333333334,0.1103323438570108,0.2718446601941748,0.4901925194516039,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.6,1.0,0.6666666666666666,1.0,1.0,1.0
Sobre Estágio - Perguntas sobre Convênios Quando é necessário celebrar o convênio?,0.2276333624539685,0.5393258426966292,0.311362342345451,0.6986529988150222,0.8412698412698412,0.8965617941093019,0.0,0.096774193548387,0.0916666666666666,0.3968633036137853,0.5979381443298969,0.5215419501133786,0.496343294851489,0.5825242718446602,0.7637630308873874,0.1597666081340558,0.3953488372093023,0.2130058479532163,0.0909556378291205,0.3188405797101449,0.2832426956707187,1.0,1.0,0.999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,0.5,0.5,1.0,0.5,0.5,0.0,0.0479041916167664,0.0951557093425605,1.0,0.5,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,0.5,1.0,1.0,0.6666666666666666
Sobre Estágio - Perguntas sobre Convênios Quem poderá firmar convênio?,0.8190983766370811,0.9243697478991596,0.9807396563451926,0.8048056995907653,0.9016393442622952,0.9770078116138649,0.3781239668091137,0.6455696202531646,0.7794744318181819,0.4712263232086339,0.736111111111111,0.8871227897466964,0.2600895041938885,0.5208333333333334,0.6689720963510613,0.0,0.1489361702127659,0.1179698216735253,0.0,0.0104712041884816,0.0378787878787878,0.2560247640279902,0.4565217391304348,0.3732546320981072,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,0.5,0.5,0.3686679666563656,0.5962732919254659,0.8150614272148412,1.0,0.8333333333333334,1.0,1.0,1.0,0.8,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.5,1.0,1.0,1.0
Sobre Estágio - Perguntas sobre Convênios Quais são os documentos necessários para a realização do convênio?,0.1889263627279245,0.5076923076923078,0.4301434125189557,0.3705417110737372,0.5217391304347826,0.858267385165357,0.0123982130650362,0.0471204188481675,0.1344286781179985,0.3439640704520533,0.5283018867924528,0.5385637106071778,0.2982793633947854,0.5367412140575079,0.6385180625377609,0.0,0.2099447513812155,0.1729047586761901,0.0208108739748615,0.2377622377622378,0.0881488736532811,0.0292209635759985,0.2013422818791946,0.1081482524610391,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.1428571428571428,0.5,0.6666666666666666,1.0,1.0,0.6666666666666666,0.0260642019469954,0.050632911392405,0.1672044891981908,1.0,0.75,0.0,0.0,1.0,0.95,0.9333333333333332,0.5,0.5,0.1428571428571428,0.8947368421052632,0.0625,0.0,0.0,1.0
Sobre Estágio - Perguntas sobre Convênios Quais são os documentos necessários para a realização do convênio?,0.2343281726711639,0.4552238805970149,0.4722347741580058,0.3560713997979581,0.5531914893617021,0.8322756222964606,0.0122117206444309,0.0880829015544041,0.1264367816091954,0.2425727994935542,0.4981684981684982,0.4769163159947006,0.3068220954467934,0.5607476635514019,0.7801566475826972,0.104644368795302,0.4074074074074074,0.2356844810108677,0.0,0.1721854304635761,0.0862944162436548,0.2216115272053445,0.4585987261146497,0.2618429008605097,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.7142857142857143,1.0,1.0,0.1666666666666666,0.6666666666666666,0.4,1.0,1.0,0.6,0.0,0.0526315789473684,0.0856443719412724,1.0,0.75,1.0,1.0,1.0,1.0,0.9166666666666666,0.3333333333333333,1.0,0.2857142857142857,0.8888888888888888,0.25,0.0,0.0,1.0
Sobre Estágio - Perguntas sobre Convênios Quais são os documentos necessários para a realização do convênio?,0.1010510702536482,0.3490566037735849,0.5066211878009632,0.1708561139647952,0.3,0.6549391069012178,0.0,0.0465116279069767,0.1085645355850422,0.1171759281385625,0.3317972350230415,0.4934687833898351,0.1159558217071909,0.2264150943396226,0.5591690150199728,0.0,0.0099750623441396,0.0351523267492467,0.0,0.1894736842105263,0.1326530612244898,0.0,0.1386138613861386,0.0998003992015968,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.1666666666666666,0.4,0.6666666666666666,1.0,1.0,0.6,0.0,0.03003003003003,0.1025641025641025,1.0,0.75,0.0,0.0,0.0,1.0,0.9166666666666666,1.0,1.0,0.2857142857142857,0.8947368421052632,0.25,1.0,1.0,1.0
Sobre Estágio - Perguntas sobre Convênios Como devo enviar os documentos?,0.2796258139025645,0.6493506493506493,0.7851851851851852,0.5675743009140846,0.8852459016393442,0.915460932109478,0.0,0.0103092783505154,0.0459770114942528,0.088499288224324,0.2616822429906542,0.3151955694011769,0.5130626380975166,0.8852459016393442,0.9122374781231768,1.0,1.0,0.9999745973682872,1.0,1.0,0.9999745973682872,1.0,1.0,0.9999745973682872,0.6,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,0.5,0.5,0.6666666666666666,1.0,0.5,0.5714285714285714,0.0,0.0132450331125827,0.0429553264604811,0.3333333333333333,1.0,1.0,1.0,0.5,0.8,0.875,1.0,1.0,0.1428571428571428,0.4,1.0,1.0,1.0,0.5
Sobre Estágio - Perguntas sobre Convênios Como será a tramitação do processo?,0.4915833706504164,0.7857142857142856,0.8111891847239071,0.6821467295105694,0.7862068965517242,0.9282676301106744,0.01502915425357,0.0933852140077821,0.1182654402102496,0.0297594517525813,0.2337662337662338,0.2683590960106112,0.7698206826181117,0.8721804511278195,0.8506855334643953,0.1417149494509803,0.3272727272727273,0.2785331067877601,0.3591874737032887,0.5179856115107914,0.4472464747448078,1.0,1.0,0.9999977971724504,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.4,0.5,0.6666666666666666,1.0,0.5,0.6666666666666666,0.0,0.0345821325648415,0.0789177001127395,1.0,1.0,1.0,1.0,0.5,1.0,0.8,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.5
Sobre Estágio - Perguntas sobre Convênios Quando o convênio se torna vigente?,0.7694758968375124,0.9367088607594936,0.9775624216166914,0.8341232006119657,0.96,0.9655773238439762,0.0,0.1,0.1415367483296213,0.5793450319591875,0.7076923076923075,0.5893549863865263,0.4638670081704712,0.7213114754098361,0.5441023738872404,0.2222861423786321,0.4155844155844156,0.414006530532677,0.1120476013611042,0.5,0.3780407626561472,1.0,1.0,0.9999883381924198,1.0,1.0,1.0,1.0,0.8571428571428571,0.75,0.6666666666666666,1.0,1.0,0.0,0.5,0.75,1.0,1.0,0.5714285714285714,0.0,0.1186440677966101,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.5,1.0,1.0,1.0,1.0
Sobre Estágio - Perguntas sobre Convênios Quando posso emitir o TCE?,0.2865335567329198,0.490566037735849,0.3728963344347959,0.47442804830326,0.7384615384615385,0.6702492374273274,0.0303947956895222,0.1139240506329114,0.1193317422434367,0.331640371888006,0.3880597014925372,0.4174576518691589,0.3045184135657112,0.605263157894737,0.681818181818182,0.2868495240698956,0.4266666666666667,0.2885951878834356,0.1554246782907338,0.3773584905660377,0.34631897603536,1.0,1.0,0.9999847412109376,1.0,1.0,0.8333333333333333,1.0,1.0,0.6,0.75,1.0,1.0,0.8,1.0,0.75,1.0,0.5,0.5,0.0238863030732046,0.0972972972972973,0.1222222222222222,1.0,0.5,1.0,1.0,1.0,0.8,0.5,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0
Sobre Estágio - Perguntas sobre Convênios Para onde devo enviar o TCE?,0.2795816093588972,0.4918032786885246,0.6585252855757119,0.6943791127685994,0.8679245283018869,0.9606535782597712,0.1764357757589148,0.3368421052631579,0.5623871841155235,0.3231269177549822,0.4918032786885246,0.6382978723404256,0.7167973817266794,0.8846153846153846,0.966250409582408,0.599527853384218,0.693877551020408,0.6063525169683257,0.560597610169143,0.7924528301886793,0.8819444444444444,0.8867047947918724,0.9565217391304348,0.9541331684188828,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,0.5,0.75,1.0,1.0,0.5,0.0,0.0459770114942528,0.0925925925925926,1.0,0.5,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.6,0.5,0.5,1.0,1.0,0.6666666666666666
Sobre Estágio - Perguntas sobre Convênios Onde posso encontrar o endereço de e-mail das Coordenações dos Cursos?,0.0,0.0384615384615384,0.125,0.5833615332902571,0.6666666666666666,0.7851851851851851,0.0,0.056338028169014,0.0806451612903225,0.0,0.0476190476190476,0.0666666666666666,0.2131099604430212,0.1923076923076923,0.3727144866385372,0.2542201703235582,0.2641509433962264,0.3775167785234899,0.5329273091772081,0.5142857142857143,0.5563616071428571,0.8720892095953972,0.8823529411764706,0.8613109512390087,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.25,0.5,0.6666666666666666,1.0,1.0,0.25,0.0316512545961226,0.0470588235294117,0.2522033898305085,1.0,0.5,1.0,1.0,0.0,0.75,0.8333333333333334,1.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0
Sobre Estágio Supervisionado das Licenciaturas - Perguntas Frequentes O que é o estágio?,0.4350546337996013,0.573529411764706,0.5305596928474499,0.4711745547708009,0.625,0.6928457009226492,0.023485298470289,0.0762250453720508,0.1749347090071469,0.3936502062738129,0.523076923076923,0.4714536930687866,0.4086561151977826,0.5800865800865802,0.6343789358672224,0.1048502734616441,0.1279999999999999,0.2122380359755089,0.0,0.146788990825688,0.1531898691883618,1.0,1.0,0.9999988148148148,1.0,1.0,1.0,1.0,1.0,0.85,0.6,1.0,0.5,0.2,0.5,0.5,1.0,1.0,0.5,0.0428116514356745,0.1979522184300341,0.2671826476017806,1.0,0.6,1.0,1.0,0.5,1.0,0.8333333333333334,1.0,1.0,0.5,1.0,0.75,1.0,1.0,0.5
Sobre Estágio Supervisionado das Licenciaturas - Perguntas Frequentes Qual a importância do estágio?,0.5556259755432786,0.5228758169934641,0.6194444444444446,0.3124173961908568,0.4086021505376344,0.5576142511305254,0.0214934118489733,0.0625,0.1037268534960132,0.304384716174003,0.5190839694656488,0.4296674825212414,0.4180874718493921,0.3725490196078431,0.6940319390167414,0.0214937494639249,0.11328125,0.2271418400049126,0.0027508808346364,0.2040816326530612,0.1002695417789757,1.0,1.0,0.9999990591617884,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,0.5454545454545454,0.75,0.6666666666666666,1.0,1.0,0.6,0.0222426151883062,0.065040650406504,0.1002715098801078,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5454545454545454,1.0,0.6666666666666666,1.0,1.0,0.8333333333333334
Sobre Estágio Supervisionado das Licenciaturas - Perguntas Frequentes Quais são as normas que regulamentam os estágios supervisionados?,0.10915774522769,0.2647058823529411,0.3335488769482361,0.4661417531201114,0.6107784431137725,0.6626467581778543,0.0524797235492895,0.2194513715710723,0.3572016593240505,0.1205242534916944,0.3174603174603174,0.2942281206961312,0.4145440492190165,0.5494505494505494,0.6351417703397401,0.2383426592622086,0.3410852713178294,0.3962660537985274,0.2320781334102483,0.359375,0.4944793808102862,1.0,1.0,0.99999890478892,0.8333333333333334,0.5,1.0,1.0,1.0,1.0,0.8,0.8333333333333333,0.5,0.5,0.5,0.6666666666666666,1.0,1.0,0.5,0.0788079507953026,0.2264150943396226,0.3660008534977484,0.8333333333333334,1.0,1.0,1.0,0.5,1.0,0.8571428571428571,1.0,0.5,0.25,1.0,1.0,1.0,1.0,1.0
Sobre Estágio Supervisionado das Licenciaturas - Perguntas Frequentes As disciplinas de estágio podem receber outra denominação nos Cursos da UnB?,0.7864509426659901,0.9315068493150686,0.977180600796236,0.9091726618909356,1.0,0.966508125247721,0.2889213669024319,0.4822695035460992,0.6814814814814816,0.7864509426659901,0.9315068493150686,0.977180600796236,0.9091726618909356,1.0,0.966508125247721,0.0,0.2337662337662338,0.2387855088097807,0.9184678024441792,1.0,0.996530084902178,0.7802530877317722,0.9142857142857144,0.9275840734965084,1.0,1.0,1.0,1.0,0.1,1.0,0.3333333333333333,1.0,0.0,0.0,0.5,0.5,1.0,1.0,0.5555555555555556,0.1257105809838538,0.2435424354243542,0.5111111111111112,1.0,1.0,1.0,0.0,0.0,0.8571428571428571,0.6666666666666666,1.0,0.0,0.25,0.5,1.0,1.0,0.0,0.5
Sobre Estágio Supervisionado das Licenciaturas - Perguntas Frequentes Quais requisitos devem ser observados na concessão do estágio e documentos necessários à comprovação da regularidade do estágio?,0.4996007037654822,0.6788990825688073,0.6656920099877962,0.2361194108578222,0.4666666666666667,0.4496181935485646,0.0,0.0348258706467661,0.074719800747198,0.2376442043886263,0.4044943820224719,0.3295343460517945,0.1428338959754347,0.3185185185185186,0.478237142421716,0.3333779902901302,0.5333333333333333,0.5630416228991596,0.3344989595356707,0.5369127516778524,0.6767853923191659,0.8531989847117322,0.912621359223301,0.9166344849439048,1.0,1.0,1.0,1.0,0.75,1.0,0.3571428571428571,1.0,1.0,0.25,0.5,0.5714285714285714,1.0,0.5,0.5,0.0685894766603321,0.2222222222222222,0.3358940313606475,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0.2222222222222222,1.0,1.0,1.0,1.0,0.75
Sobre Estágio Supervisionado das Licenciaturas - Perguntas Frequentes Pode ocorrer estágio durante o período de trancamento do curso?,0.4832284841745472,0.6545454545454545,0.6082882385971189,0.8557570730152907,0.9344262295081968,0.967429366026215,0.0,0.045662100456621,0.0771388499298737,0.4976020559850549,0.631578947368421,0.6179344164108707,0.6895426721851423,0.8319999999999999,0.8906086849702106,0.0997477887493713,0.3232323232323232,0.2652608374062741,0.4434618747089179,0.7676767676767677,0.5757794509482416,1.0,1.0,0.9999976851851852,0.8,1.0,1.0,1.0,0.25,1.0,0.6,1.0,1.0,0.2,0.5,0.6666666666666666,1.0,0.5,0.5,0.0,0.0600858369098712,0.0958904109589041,1.0,0.5,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666
Sobre Estágio Supervisionado das Licenciaturas - Perguntas Frequentes Pode-se iniciar o estágio sem a documentação (Termo de compromisso e Plano de atividades) assinada pelos envolvidos?,0.7317900524609061,0.8941176470588235,0.9693789219288824,0.4093780975323876,0.711864406779661,0.5776690841625907,0.161440024270765,0.3179916317991632,0.4935877705960809,0.7632827303495582,0.9156626506024096,0.974350095887492,0.6515185031739382,0.4935064935064934,0.7565245759025664,0.2155721499923712,0.3466666666666667,0.4053185595567867,0.0891170334300187,0.3296703296703296,0.3530986424185769,0.8425549537090526,0.88,0.8585979730139002,1.0,1.0,1.0,1.0,0.6,0.6666666666666666,0.875,1.0,1.0,0.25,0.5,0.6666666666666666,1.0,1.0,0.6,0.0,0.0,0.0359712230215827,1.0,1.0,1.0,1.0,0.5,0.75,0.6666666666666666,1.0,0.0,0.125,0.6666666666666666,1.0,1.0,1.0,1.0
Sobre Estágio Supervisionado das Licenciaturas - Perguntas Frequentes Qual a duração permitida para a jornada de estágio?,0.1834886359602343,0.5312500000000001,0.2929699140931943,0.4501307231366445,0.7190082644628099,0.6236692495673488,0.0498635148072339,0.3497267759562842,0.2427090967172143,0.3588870079737764,0.5345622119815668,0.5053399403001892,0.5389725896224775,0.7611336032388664,0.6791835314750748,0.1191964647220246,0.2468085106382978,0.2874461907082521,0.0087160624415478,0.3214285714285714,0.1152284527023954,0.8037875533781622,0.7942238267148015,0.832940436900833,1.0,0.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,0.6666666666666666,0.2,0.6,0.6666666666666666,0.8333333333333333,1.0,0.5,0.120480938364876,0.2953586497890295,0.28026163686471,1.0,0.75,1.0,1.0,0.0,0.8,0.75,1.0,1.0,0.4285714285714285,1.0,0.5,1.0,1.0,0.0
Sobre Estágio Supervisionado das Licenciaturas - Perguntas Frequentes O estagiário tem direito ao seguro contra acidentes pessoais?,0.2532109473119934,0.5316455696202532,0.5027041872649681,0.4320282743528416,0.6222222222222222,0.6135119877657804,0.4509578236326774,0.7474747474747475,0.7040513833992096,0.0378241837529873,0.3188405797101449,0.2299793144208037,0.4663826996273133,0.6407766990291263,0.7139564000270862,0.2137099646718927,0.4999999999999999,0.4086148785160465,0.1114653801917981,0.3428571428571428,0.2816842105263157,1.0,1.0,0.999996,1.0,1.0,1.0,1.0,0.2222222222222222,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.5,1.0,0.5,0.5,0.0753037987791535,0.3801652892561983,0.504462074869827,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0
